Patient_ID,Split
P15376,train
P11926,train
P10828,train
P03634,train
P13776,train
P18262,train
P05909,train
P10673,train
P02600,train
P07166,train
P09896,train
P18570,train
P03503,train
P11879,train
P00601,train
P07885,train
P00420,train
P06201,train
P15000,train
P09264,train
P16612,train
P19744,train
P06218,train
P16747,train
P14604,train
P11299,train
P07594,train
P14613,train
P02448,train
P12494,train
P05621,train
P09943,train
P15457,train
P19691,train
P14857,train
P10369,train
P09577,train
P05812,train
P18833,train
P03200,train
P04173,train
P18017,train
P07450,train
P16260,train
P19328,train
P00686,train
P05734,train
P19568,train
P15108,train
P16769,train
P10517,train
P11528,train
P10341,train
P06869,train
P03217,train
P03580,train
P07844,train
P17982,train
P06073,train
P03860,train
P08681,train
P07186,train
P05713,train
P10266,train
P19661,train
P01292,train
P03967,train
P02763,train
P03665,train
P14429,train
P08496,train
P18782,train
P02133,train
P05128,train
P09074,train
P09559,train
P10986,train
P14794,train
P06715,train
P15135,train
P12232,train
P02725,train
P19911,train
P04944,train
P03523,train
P01859,train
P03845,train
P11324,train
P09998,train
P12296,train
P02952,train
P12171,train
P17723,train
P05088,train
P02162,train
P00802,train
P19924,train
P17981,train
P10589,train
P10317,train
P12345,train
P16809,train
P02207,train
P08577,train
P01353,train
P06847,train
P05325,train
P06132,train
P19829,train
P04856,train
P19622,train
P08698,train
P16163,train
P12294,train
P03341,train
P17830,train
P04320,train
P05099,train
P03619,train
P18062,train
P17686,train
P13015,train
P01843,train
P09558,train
P02561,train
P05881,train
P18557,train
P08441,train
P12449,train
P00549,train
P04838,train
P16166,train
P01659,train
P17725,train
P10025,train
P00788,train
P02388,train
P01264,train
P07045,train
P01813,train
P06908,train
P12625,train
P01375,train
P17831,train
P04172,train
P05568,train
P06130,train
P13075,train
P04079,train
P14105,train
P15583,train
P04967,train
P05108,train
P15335,train
P07335,train
P03437,train
P19450,train
P06213,train
P16160,train
P10012,train
P05884,train
P14129,train
P00291,train
P07411,train
P01004,train
P06998,train
P03262,train
P06994,train
P16395,train
P09239,train
P10370,train
P11849,train
P16412,train
P05800,train
P01116,train
P12506,train
P09214,train
P16667,train
P11277,train
P14139,train
P07823,train
P05271,train
P04828,train
P03189,train
P09832,train
P03468,train
P13013,train
P14094,train
P06357,train
P16272,train
P12998,train
P18634,train
P06464,train
P00327,train
P01775,train
P07753,train
P10399,train
P07185,train
P10233,train
P03906,train
P02415,train
P12239,train
P14454,train
P03611,train
P16154,train
P14731,train
P10276,train
P17813,train
P16404,train
P15581,train
P14752,train
P13142,train
P13818,train
P16162,train
P05422,train
P00908,train
P14856,train
P12303,train
P06248,train
P03392,train
P17884,train
P11359,train
P02282,train
P19828,train
P13050,train
P05979,train
P19055,train
P09825,train
P04682,train
P12797,train
P04215,train
P17288,train
P00401,train
P15423,train
P15967,train
P09516,train
P00091,train
P04004,train
P12184,train
P01866,train
P17292,train
P13479,train
P16431,train
P07390,train
P06934,train
P09395,train
P17217,train
P09775,train
P10454,train
P13646,train
P03898,train
P07835,train
P01583,train
P06159,train
P11594,train
P10574,train
P16452,train
P04238,train
P15231,train
P07867,train
P19839,train
P14328,train
P10838,train
P12030,train
P08332,train
P16361,train
P05981,train
P10781,train
P08027,train
P17743,train
P14339,train
P00542,train
P03359,train
P10149,train
P11475,train
P16316,train
P03614,train
P18920,train
P18356,train
P19133,train
P09724,train
P07085,train
P14348,train
P00521,train
P13997,train
P08313,train
P10979,train
P12767,train
P08353,train
P01335,train
P01842,train
P06283,train
P00048,train
P02457,train
P02478,train
P00657,train
P13307,train
P15814,train
P08780,train
P07123,train
P19966,train
P15462,train
P10203,train
P02264,train
P17077,train
P03699,train
P05715,train
P08231,train
P14907,train
P04997,train
P04070,train
P19887,train
P17821,train
P02597,train
P01408,train
P19415,train
P05244,train
P01615,train
P17373,train
P15689,train
P06492,train
P06936,train
P18459,train
P07735,train
P12412,train
P06261,train
P15782,train
P08127,train
P10187,train
P14559,train
P12483,train
P04777,train
P08079,train
P07794,train
P03120,train
P09371,train
P09632,train
P07049,train
P00887,train
P02679,train
P13713,train
P19725,train
P14209,train
P04857,train
P06437,train
P17602,train
P17173,train
P11596,train
P08898,train
P06136,train
P19777,train
P06691,train
P00927,train
P02881,train
P13581,train
P18495,train
P03750,train
P18227,train
P05007,train
P04002,train
P18624,train
P08269,train
P11463,train
P04851,train
P16149,train
P12956,train
P13116,train
P06922,train
P15329,train
P13096,train
P17180,train
P18314,train
P14206,train
P10789,train
P01818,train
P07962,train
P10988,train
P00322,train
P18648,train
P13132,train
P11243,train
P13267,train
P06651,train
P06543,train
P17666,train
P02095,train
P05646,train
P02050,train
P02229,train
P13760,train
P05835,train
P05279,train
P15124,train
P11458,train
P10860,train
P02392,train
P07897,train
P14934,train
P00541,train
P09080,train
P16414,train
P18907,train
P19484,train
P03771,train
P01379,train
P06660,train
P14598,train
P05058,train
P00627,train
P19336,train
P12527,train
P01574,train
P01590,train
P10043,train
P11301,train
P13682,train
P06229,train
P15913,train
P02882,train
P11756,train
P02949,train
P15677,train
P18450,train
P07460,train
P12788,train
P11307,train
P03077,train
P10710,train
P13562,train
P16892,train
P13469,train
P07517,train
P18882,train
P05062,train
P07836,train
P14261,train
P15647,train
P02754,train
P15301,train
P01144,train
P13223,train
P12338,train
P12901,train
P05098,train
P17234,train
P14768,train
P04743,train
P01888,train
P03400,train
P19928,train
P02696,train
P08349,train
P15582,train
P03460,train
P08910,train
P07074,train
P00615,train
P14249,train
P12671,train
P03330,train
P19205,train
P18348,train
P04060,train
P04066,train
P12667,train
P13311,train
P05221,train
P09533,train
P12166,train
P08264,train
P17308,train
P03419,train
P08713,train
P16688,train
P14640,train
P00942,train
P17940,train
P08518,train
P07496,train
P01244,train
P01079,train
P06624,train
P17896,train
P00671,train
P16331,train
P15229,train
P00475,train
P18753,train
P09294,train
P04227,train
P15011,train
P01049,train
P05371,train
P09250,train
P03268,train
P13358,train
P02777,train
P18187,train
P14786,train
P09410,train
P15073,train
P01660,train
P17971,train
P00089,train
P03742,train
P19311,train
P00480,train
P14725,train
P09782,train
P14754,train
P10640,train
P17090,train
P14922,train
P11085,train
P01182,train
P12310,train
P10177,train
P16019,train
P03059,train
P10537,train
P12948,train
P05167,train
P07624,train
P10796,train
P17895,train
P00472,train
P15252,train
P14039,train
P09485,train
P19239,train
P05036,train
P15493,train
P17496,train
P18294,train
P17148,train
P09312,train
P03666,train
P13076,train
P05146,train
P16652,train
P08504,train
P19521,train
P10824,train
P04243,train
P11987,train
P07593,train
P12229,train
P01317,train
P11777,train
P16112,train
P07748,train
P03296,train
P11748,train
P15602,train
P13113,train
P11176,train
P03363,train
P01258,train
P15524,train
P01312,train
P02770,train
P05710,train
P07378,train
P16877,train
P07631,train
P14446,train
P03499,train
P18642,train
P19698,train
P03475,train
P00905,train
P10130,train
P00205,train
P01637,train
P07910,train
P04758,train
P03625,train
P02055,train
P11486,train
P09188,train
P14802,train
P03995,train
P12471,train
P14385,train
P00198,train
P13465,train
P17636,train
P15240,train
P10997,train
P11795,train
P08284,train
P11341,train
P02233,train
P00868,train
P11760,train
P03649,train
P05232,train
P00306,train
P11952,train
P08041,train
P07017,train
P03003,train
P16785,train
P06356,train
P06595,train
P01073,train
P06000,train
P07636,train
P01732,train
P14050,train
P16074,train
P19531,train
P01056,train
P04518,train
P13102,train
P11461,train
P08718,train
P05944,train
P05818,train
P12066,train
P16273,train
P01727,train
P13256,train
P15025,train
P08031,train
P07987,train
P17431,train
P16249,train
P02107,train
P12889,train
P16321,train
P11895,train
P06812,train
P12259,train
P13924,train
P08862,train
P17481,train
P07243,train
P10011,train
P01838,train
P15905,train
P11197,train
P16618,train
P17649,train
P02633,train
P09780,train
P05118,train
P15895,train
P07093,train
P06406,train
P11436,train
P17067,train
P05506,train
P19938,train
P02594,train
P06684,train
P07121,train
P06855,train
P01794,train
P15751,train
P08475,train
P02010,train
P09184,train
P13429,train
P19930,train
P05934,train
P12658,train
P08007,train
P00315,train
P13661,train
P02228,train
P03213,train
P11917,train
P01046,train
P15613,train
P03283,train
P00639,train
P06178,train
P00874,train
P03545,train
P06315,train
P02984,train
P05942,train
P08424,train
P15713,train
P15824,train
P13732,train
P01058,train
P18463,train
P11237,train
P08675,train
P09945,train
P14560,train
P09909,train
P15481,train
P01167,train
P08225,train
P15419,train
P02792,train
P02331,train
P01025,train
P00533,train
P12477,train
P10922,train
P03511,train
P07353,train
P17345,train
P11193,train
P14618,train
P12863,train
P03195,train
P16392,train
P18752,train
P05929,train
P11130,train
P06170,train
P00944,train
P17693,train
P09579,train
P17819,train
P02715,train
P06930,train
P08764,train
P14233,train
P15365,train
P17055,train
P17391,train
P00717,train
P10274,train
P10798,train
P03538,train
P16964,train
P00042,train
P16199,train
P18948,train
P19738,train
P04476,train
P10929,train
P10683,train
P10083,train
P13942,train
P00279,train
P17787,train
P11688,train
P17268,train
P02526,train
P13823,train
P13480,train
P00757,train
P01122,train
P11171,train
P05605,train
P11578,train
P13671,train
P04411,train
P15645,train
P18231,train
P11710,train
P01710,train
P08009,train
P08564,train
P14195,train
P07256,train
P07657,train
P14928,train
P07472,train
P00954,train
P10901,train
P07959,train
P02267,train
P10805,train
P13949,train
P18116,train
P03409,train
P14165,train
P19362,train
P19536,train
P04634,train
P18817,train
P09501,train
P13202,train
P15771,train
P13510,train
P01552,train
P05145,train
P10877,train
P18896,train
P11873,train
P03393,train
P08733,train
P11071,train
P18222,train
P19372,train
P01485,train
P16973,train
P13961,train
P09949,train
P05947,train
P16353,train
P08283,train
P11446,train
P15664,train
P00142,train
P05827,train
P06781,train
P15129,train
P08477,train
P08800,train
P05386,train
P02509,train
P01267,train
P06729,train
P12040,train
P11133,train
P12411,train
P14641,train
P07669,train
P13167,train
P12881,train
P09341,train
P13683,train
P19218,train
P11282,train
P00640,train
P16487,train
P07392,train
P17726,train
P02234,train
P09599,train
P16991,train
P05549,train
P06518,train
P11684,train
P03444,train
P17668,train
P00081,train
P03231,train
P16184,train
P04450,train
P04318,train
P02091,train
P15832,train
P11611,train
P04322,train
P16555,train
P05400,train
P02716,train
P00921,train
P12801,train
P17483,train
P09546,train
P07167,train
P01587,train
P16744,train
P04581,train
P01610,train
P11933,train
P19251,train
P01602,train
P14519,train
P09311,train
P05234,train
P10168,train
P02769,train
P15299,train
P00426,train
P04689,train
P03464,train
P13073,train
P15435,train
P08878,train
P04096,train
P03442,train
P12182,train
P18848,train
P13112,train
P08156,train
P04236,train
P11246,train
P03272,train
P12502,train
P14747,train
P07912,train
P10958,train
P13327,train
P05873,train
P09947,train
P13346,train
P06856,train
P17579,train
P14453,train
P19220,train
P07469,train
P17480,train
P04864,train
P13331,train
P13340,train
P16489,train
P04498,train
P06041,train
P12374,train
P17172,train
P13730,train
P17159,train
P17298,train
P15030,train
P05634,train
P03695,train
P09717,train
P15082,train
P11017,train
P10450,train
P07754,train
P02813,train
P15188,train
P02480,train
P08057,train
P19173,train
P09204,train
P16075,train
P08623,train
P06562,train
P15570,train
P00929,train
P17540,train
P12840,train
P16884,train
P17690,train
P13147,train
P03356,train
P09268,train
P14406,train
P17548,train
P03314,train
P19384,train
P04577,train
P05769,train
P15366,train
P12320,train
P13478,train
P02729,train
P10802,train
P00200,train
P07268,train
P06580,train
P06727,train
P08153,train
P18983,train
P10026,train
P12697,train
P12897,train
P19681,train
P11394,train
P08386,train
P03055,train
P03723,train
P03838,train
P17685,train
P13122,train
P08613,train
P07395,train
P06970,train
P09841,train
P02771,train
P04565,train
P01851,train
P16080,train
P15245,train
P06853,train
P13426,train
P06126,train
P03979,train
P02101,train
P09621,train
P14546,train
P08050,train
P06981,train
P16741,train
P17605,train
P19361,train
P18997,train
P03428,train
P05655,train
P02256,train
P19320,train
P03313,train
P08070,train
P07978,train
P01514,train
P08728,train
P05819,train
P10442,train
P10189,train
P18720,train
P05622,train
P06760,train
P10070,train
P19745,train
P15601,train
P01022,train
P00201,train
P04654,train
P03177,train
P17277,train
P02623,train
P14803,train
P06512,train
P08458,train
P01118,train
P02863,train
P02785,train
P00767,train
P16615,train
P04021,train
P16463,train
P03813,train
P07645,train
P11636,train
P05514,train
P09309,train
P15205,train
P02139,train
P12088,train
P06593,train
P00547,train
P08408,train
P08991,train
P19649,train
P15989,train
P11032,train
P14720,train
P16138,train
P12433,train
P04558,train
P17331,train
P09350,train
P00474,train
P14525,train
P04233,train
P06020,train
P05539,train
P16137,train
P15300,train
P03791,train
P14855,train
P10757,train
P03420,train
P02144,train
P14688,train
P11539,train
P13460,train
P12717,train
P07739,train
P12626,train
P06591,train
P14229,train
P05941,train
P15955,train
P12859,train
P14162,train
P19847,train
P05875,train
P17888,train
P09897,train
P03260,train
P04054,train
P12094,train
P05745,train
P06224,train
P07741,train
P02286,train
P19453,train
P17754,train
P13660,train
P08900,train
P19267,train
P07326,train
P08879,train
P09458,train
P03809,train
P19795,train
P11916,train
P17836,train
P11920,train
P11511,train
P06783,train
P01941,train
P06196,train
P18080,train
P16651,train
P16060,train
P15145,train
P00914,train
P00047,train
P03136,train
P01050,train
P18935,train
P10042,train
P03102,train
P08885,train
P03270,train
P06654,train
P19132,train
P04881,train
P18844,train
P16468,train
P10931,train
P11287,train
P01638,train
P03784,train
P14131,train
P17733,train
P11829,train
P05654,train
P11521,train
P04639,train
P17364,train
P09692,train
P18910,train
P02276,train
P04192,train
P12269,train
P19019,train
P13916,train
P10114,train
P09155,train
P15737,train
P05355,train
P00152,train
P04421,train
P06577,train
